2022-05-31,16:39:20.539841,736.8,736.8,736.8,736.8,S,736.8,0.6376024497318575
2022-05-31,16:44:05.986874,736.8,736.8,736.8,736.8,S,736.8,0.6376024497318575
2022-05-31,16:49:09.747976,736.8,736.8,736.8,736.8,S,736.8,0.6376024497318575
2022-05-31,16:54:14.251561,736.8,736.8,736.8,736.8,S,736.8,0.6376024497318575
