2022-05-28,14:37:10.115121,687.95,687.95,687.95,687.95,S,687.95,0.4503262757484712
2022-05-28,14:37:50.747467,687.95,687.95,687.95,687.95,S,687.95,0.4503262757484712
2022-05-28,14:38:29.116197,687.95,687.95,687.95,687.95,S,687.95,0.4503262757484712
2022-05-28,14:39:10.653701,687.95,687.95,687.95,687.95,S,687.95,0.4503262757484712
2022-05-28,14:39:49.644753,687.95,687.95,687.95,687.95,S,687.95,0.4503262757484712
