Datetime,Open,High,Low,Close,Volume
2022-02-21 09:15:00+05:30,1675.0,1675.0,1650.0,1666.0,0
2022-02-21 09:20:00+05:30,1665.199951171875,1670.0,1635.0,1640.0,1530
2022-02-21 09:25:00+05:30,1658.0,1658.0,1620.199951171875,1630.0,1086
2022-02-21 09:30:00+05:30,1621.5999755859375,1625.0,1612.0,1618.5,1363
2022-02-21 09:35:00+05:30,1618.5,1620.0,1611.0,1616.0,1117
2022-02-21 09:40:00+05:30,1615.5999755859375,1618.5,1605.0,1610.0,1548
2022-02-21 09:45:00+05:30,1606.5999755859375,1610.0,1599.8499755859375,1608.0,2178
2022-02-21 09:50:00+05:30,1608.0,1616.0,1608.0,1616.0,2257
2022-02-21 09:55:00+05:30,1616.0,1616.0,1612.0,1616.0,1352
2022-02-21 10:00:00+05:30,1615.0,1620.0,1615.0,1619.949951171875,1444
2022-02-21 10:05:00+05:30,1620.0,1620.0,1619.8499755859375,1620.0,547
2022-02-21 10:10:00+05:30,1620.0,1630.949951171875,1620.0,1629.0999755859375,812
2022-02-21 10:15:00+05:30,1629.0999755859375,1630.9000244140625,1628.0999755859375,1628.0999755859375,402
2022-02-21 10:20:00+05:30,1629.0,1629.1500244140625,1624.6500244140625,1628.949951171875,483
2022-02-21 10:25:00+05:30,1628.949951171875,1630.25,1624.6500244140625,1629.5999755859375,423
2022-02-21 10:30:00+05:30,1628.0,1630.9000244140625,1620.0,1630.800048828125,720
2022-02-21 10:35:00+05:30,1630.199951171875,1630.9000244140625,1625.0,1625.0,555
2022-02-21 10:40:00+05:30,1630.0,1630.9000244140625,1625.0,1630.9000244140625,342
2022-02-21 10:45:00+05:30,1625.0,1630.9000244140625,1625.0,1630.0,411
2022-02-21 10:50:00+05:30,1629.800048828125,1630.050048828125,1625.0,1629.949951171875,397
2022-02-21 10:55:00+05:30,1629.949951171875,1630.9000244140625,1629.0,1629.949951171875,372
2022-02-21 11:00:00+05:30,1630.9000244140625,1630.9000244140625,1629.550048828125,1629.550048828125,537
2022-02-21 11:05:00+05:30,1629.550048828125,1630.9000244140625,1625.0,1625.0,159
2022-02-21 11:10:00+05:30,1630.9000244140625,1630.9000244140625,1625.0,1630.0,448
2022-02-21 11:15:00+05:30,1630.0,1630.0,1629.0,1630.0,250
2022-02-21 11:20:00+05:30,1630.0,1630.0,1629.0,1630.0,373
2022-02-21 11:25:00+05:30,1630.0,1634.75,1628.5999755859375,1634.75,128
2022-02-21 11:30:00+05:30,1631.0,1634.75,1630.5999755859375,1634.75,194
2022-02-21 11:35:00+05:30,1634.75,1634.75,1630.0,1633.0,100
2022-02-21 11:40:00+05:30,1634.050048828125,1634.050048828125,1630.0999755859375,1634.0,241
2022-02-21 11:45:00+05:30,1634.800048828125,1634.800048828125,1633.5999755859375,1634.800048828125,277
