,entry_time,entry_price,entry_type,exit_time,exit_price,exit_type,quantity,profit_and_loss,profit_and_loss_percent
0,2020-01-01 09:25:00,368.9,S,2020-01-01 09:45:00,372.0,B,135.0,-418.50000000000307,-4.201680672268939
1,2020-01-01 09:45:00,372.0,B,2020-01-01 09:50:00,372.2,S,128.0,-25.599999999998545,-0.26881720430106
2,2020-01-01 09:50:00,372.2,S,2020-01-01 10:05:00,373.5,B,128.0,-166.40000000000146,-1.7463729177861518
3,2020-01-01 10:05:00,373.5,B,2020-01-01 10:10:00,374.05,S,126.0,-69.30000000000143,-0.7362784471218358
4,2020-01-01 10:10:00,374.05,S,2020-01-01 10:30:00,374.75,B,125.0,-87.49999999999858,-0.9357037829167072
5,2020-01-01 10:30:00,374.75,B,2020-01-01 10:40:00,374.35,S,124.0,49.59999999999718,0.5336891260840257
6,2020-01-01 10:40:00,374.35,S,2020-01-01 10:45:00,373.25,B,123.0,135.3000000000028,1.4692133030586652
7,2020-01-01 10:45:00,373.25,B,2020-01-01 11:00:00,373.75,S,124.0,-62.0,-0.6697923643670463
8,2020-01-01 11:00:00,373.75,S,2020-01-01 11:10:00,374.35,B,124.0,-74.40000000000282,-0.8026755852843114
9,2020-01-01 11:10:00,374.35,B,2020-01-01 11:20:00,374.3,S,122.0,6.100000000001387,0.06678242286631676
10,2020-01-01 11:20:00,374.3,S,2020-01-01 12:20:00,375.15,B,122.0,-103.69999999999584,-1.135452845311202
11,2020-01-01 12:20:00,375.15,B,2020-01-01 12:30:00,375.45,S,121.0,-36.300000000001376,-0.3998400639744254
12,2020-01-01 12:30:00,375.45,S,2020-01-01 13:00:00,376.0,B,121.0,-66.55000000000138,-0.7324543880676673
13,2020-01-01 13:00:00,376.0,B,2020-01-01 13:10:00,376.45,S,120.0,-53.999999999998636,-0.5984042553191339
14,2020-01-01 13:10:00,376.45,S,2020-01-01 13:35:00,377.75,B,119.0,-154.70000000000135,-1.7266569265506861
15,2020-01-01 13:35:00,377.75,B,2020-01-01 13:40:00,378.65,S,117.0,-105.29999999999734,-1.1912640635340532
16,2020-01-01 13:40:00,378.65,S,2020-01-01 13:55:00,378.25,B,117.0,46.79999999999734,0.5281922619833319
17,2020-01-01 13:55:00,378.25,B,2020-01-01 14:05:00,378.0,S,117.0,29.25,0.3304692663582287
18,2020-01-01 14:05:00,378.0,S,2020-01-01 14:35:00,378.35,B,116.0,-40.60000000000264,-0.46296296296299305
19,2020-01-01 14:35:00,378.35,B,2020-01-01 14:50:00,378.05,S,116.0,34.80000000000132,0.39645830580152147
20,2020-01-01 14:50:00,378.05,S,2020-01-01 15:15:00,377.25,B,115.0,92.00000000000131,1.058061103028715
21,2020-01-02 09:15:00,377.15,B,2020-01-02 09:30:00,377.3,S,116.0,-17.400000000003956,-0.19885987007826345
22,2020-01-02 09:30:00,377.3,S,2020-01-02 10:10:00,381.5,B,116.0,-487.1999999999987,-5.565862708719836
23,2020-01-02 10:10:00,381.5,B,2020-01-02 10:25:00,381.1,S,108.0,43.199999999997544,0.5242463958059991
24,2020-01-02 10:25:00,381.1,S,2020-01-02 10:30:00,380.95,B,108.0,16.200000000003683,0.1967987404881056
25,2020-01-02 10:30:00,380.95,B,2020-01-02 10:35:00,381.2,S,108.0,-27.0,-0.32812705079406745
26,2020-01-02 10:35:00,381.2,S,2020-01-02 10:55:00,383.05,B,108.0,-199.80000000000246,-2.426547743966452
27,2020-01-02 10:55:00,383.05,B,2020-01-02 11:00:00,383.55,S,104.0,-52.0,-0.6526563111865291
28,2020-01-02 11:00:00,383.55,S,2020-01-02 11:10:00,383.4,B,104.0,15.600000000003547,0.19554165037157356
29,2020-01-02 11:10:00,383.4,B,2020-01-02 11:20:00,383.0,S,104.0,41.599999999997635,0.521648408972323
30,2020-01-02 11:20:00,383.0,S,2020-01-02 11:50:00,382.3,B,104.0,72.79999999999882,0.9138381201044238
31,2020-01-02 11:50:00,382.3,B,2020-01-02 11:55:00,382.5,S,104.0,-20.799999999998818,-0.2615746795710026
32,2020-01-02 11:55:00,382.5,S,2020-01-02 12:15:00,383.05,B,104.0,-57.20000000000118,-0.718954248366028
33,2020-01-02 12:15:00,383.05,B,2020-01-02 12:20:00,383.5,S,103.0,-46.34999999999883,-0.5873906800678614
34,2020-01-02 12:20:00,383.5,S,2020-01-02 12:25:00,382.95,B,103.0,56.65000000000117,0.7170795306388674
35,2020-01-02 12:25:00,382.95,B,2020-01-02 12:30:00,383.0,S,103.0,-5.150000000001171,-0.065282673978341
36,2020-01-02 12:30:00,383.0,S,2020-01-02 12:40:00,382.35,B,103.0,66.94999999999766,0.8485639686683776
37,2020-01-02 12:40:00,382.35,B,2020-01-02 12:50:00,382.4,S,103.0,-5.149999999995316,-0.06538511834700474
38,2020-01-02 12:50:00,382.4,S,2020-01-02 13:30:00,382.7,B,103.0,-30.90000000000117,-0.39225941422595634
39,2020-01-02 13:30:00,382.7,B,2020-01-02 13:40:00,382.65,S,103.0,5.150000000001171,0.06532532009408332
40,2020-01-02 13:40:00,382.65,S,2020-01-02 14:20:00,382.15,B,103.0,51.5,0.6533385600418137
41,2020-01-02 14:20:00,382.15,B,2020-01-02 14:30:00,382.0,S,103.0,15.449999999997658,0.19625801386886993
42,2020-01-02 14:30:00,382.0,S,2020-01-02 14:50:00,382.25,B,103.0,-25.75,-0.32722513089005234
43,2020-01-02 14:50:00,382.25,B,2020-01-02 14:55:00,384.25,S,102.0,-204.0,-2.616088947024199
44,2020-01-02 14:55:00,384.25,S,2020-01-02 15:00:00,383.4,B,102.0,86.70000000000232,1.10605074821083
45,2020-01-02 15:00:00,383.4,B,2020-01-02 15:10:00,383.45,S,102.0,-5.10000000000116,-0.06520605112155892
46,2020-01-02 15:10:00,383.45,S,2020-01-02 15:15:00,383.15,B,102.0,30.60000000000116,0.3911852914330569
47,2020-01-03 09:15:00,380.75,B,2020-01-03 09:25:00,382.5,S,111.0,-194.25,-2.298095863427446
48,2020-01-03 09:25:00,382.5,S,2020-01-03 09:30:00,381.45,B,110.0,115.50000000000125,1.372549019607858
49,2020-01-03 09:30:00,381.45,B,2020-01-03 09:50:00,380.15,S,111.0,144.30000000000126,1.7040241184952307
50,2020-01-03 09:50:00,380.15,S,2020-01-03 09:55:00,379.45,B,109.0,76.29999999999876,0.9206892016309202
51,2020-01-03 09:55:00,379.45,B,2020-01-03 10:00:00,380.0,S,109.0,-59.95000000000124,-0.7247331664251041
52,2020-01-03 10:00:00,380.0,S,2020-01-03 10:05:00,379.5,B,109.0,54.5,0.6578947368421052
53,2020-01-03 10:05:00,379.5,B,2020-01-03 10:10:00,380.1,S,109.0,-65.40000000000248,-0.7905138339921248
54,2020-01-03 10:10:00,380.1,S,2020-01-03 10:30:00,380.9,B,109.0,-87.19999999999504,-1.0523546435148046
55,2020-01-03 10:30:00,380.9,B,2020-01-03 10:35:00,381.0,S,108.0,-10.800000000002456,-0.13126804935681644
56,2020-01-03 10:35:00,381.0,S,2020-01-03 10:40:00,380.35,B,108.0,70.19999999999754,0.8530183727033822
57,2020-01-03 10:40:00,380.35,B,2020-01-03 10:45:00,380.65,S,108.0,-32.39999999999509,-0.3943736032600953
58,2020-01-03 10:45:00,380.65,S,2020-01-03 11:20:00,383.4,B,108.0,-297.0,-3.6122422172599506
59,2020-01-03 11:20:00,383.4,B,2020-01-03 11:30:00,383.25,S,103.0,15.449999999997658,0.19561815336460261
60,2020-01-03 11:30:00,383.25,S,2020-01-03 11:35:00,383.0,B,103.0,25.75,0.3261578604044358
61,2020-01-03 11:35:00,383.0,B,2020-01-03 11:50:00,380.6,S,103.0,247.19999999999766,3.1331592689294743
62,2020-01-03 11:50:00,380.6,S,2020-01-03 12:00:00,380.35,B,101.0,25.25,0.3284287966368891
63,2020-01-03 12:00:00,380.35,B,2020-01-03 12:10:00,380.5,S,101.0,-15.149999999997704,-0.19718680163004765
64,2020-01-03 12:10:00,380.5,S,2020-01-03 12:20:00,380.2,B,101.0,30.30000000000115,0.39421813403418043
65,2020-01-03 12:20:00,380.2,B,2020-01-03 12:25:00,381.55,S,101.0,-136.3500000000023,-1.7753813782220185
66,2020-01-03 12:25:00,381.55,S,2020-01-03 13:05:00,383.45,B,100.0,-189.99999999999773,-2.4898440571353393
67,2020-01-03 13:05:00,383.45,B,2020-01-03 13:25:00,383.0,S,97.0,43.6499999999989,0.5867779371495483
68,2020-01-03 13:25:00,383.0,S,2020-01-03 14:05:00,381.65,B,97.0,130.9500000000022,1.7624020887728755
69,2020-01-03 14:05:00,381.65,B,2020-01-03 14:25:00,380.6,S,97.0,101.84999999999559,1.375605921655908
70,2020-01-03 14:25:00,380.6,S,2020-01-03 14:50:00,380.9,B,96.0,-28.799999999995634,-0.39411455596420714
71,2020-01-03 14:50:00,380.9,B,2020-01-03 14:55:00,381.0,S,96.0,-9.600000000002183,-0.13126804935681644
72,2020-01-03 14:55:00,381.0,S,2020-01-03 15:15:00,382.9,B,96.0,-182.39999999999782,-2.4934383202099437
73,2020-01-06 09:15:00,383.7,B,2020-01-06 09:30:00,377.8,S,103.0,607.6999999999977,7.68829814959601
74,2020-01-06 09:30:00,377.8,S,2020-01-06 09:45:00,378.8,B,96.0,-96.0,-1.3234515616728428
75,2020-01-06 09:45:00,378.8,B,2020-01-06 10:05:00,382.9,S,95.0,-389.49999999999676,-5.411826821541666
76,2020-01-06 10:05:00,382.9,S,2020-01-06 10:20:00,384.4,B,94.0,-141.0,-1.9587359623922698
77,2020-01-06 10:20:00,384.4,B,2020-01-06 10:50:00,384.0,S,92.0,36.79999999999791,0.520291363163342
78,2020-01-06 10:50:00,384.0,S,2020-01-06 11:00:00,384.0,B,91.0,0.0,0.0
79,2020-01-06 11:00:00,384.0,B,2020-01-06 11:10:00,384.6,S,91.0,-54.60000000000207,-0.7812500000000296
80,2020-01-06 11:10:00,384.6,S,2020-01-06 11:25:00,384.0,B,91.0,54.60000000000207,0.7800312012480796
81,2020-01-06 11:25:00,384.0,B,2020-01-06 11:50:00,383.15,S,91.0,77.35000000000207,1.1067708333333628
82,2020-01-06 11:50:00,383.15,S,2020-01-06 11:55:00,382.65,B,90.0,45.0,0.6524859715516117
83,2020-01-06 11:55:00,382.65,B,2020-01-06 12:10:00,382.6,S,91.0,4.549999999995862,0.06533385600412193
84,2020-01-06 12:10:00,382.6,S,2020-01-06 12:15:00,382.0,B,91.0,54.60000000000207,0.7841087297438876
85,2020-01-06 12:15:00,382.0,B,2020-01-06 12:20:00,382.3,S,91.0,-27.300000000001035,-0.39267015706807773
86,2020-01-06 12:20:00,382.3,S,2020-01-06 12:25:00,381.8,B,91.0,45.5,0.6539366989275437
87,2020-01-06 12:25:00,381.8,B,2020-01-06 12:30:00,381.95,S,91.0,-13.649999999997931,-0.1964379256154757
88,2020-01-06 12:30:00,381.95,S,2020-01-06 12:35:00,380.85,B,91.0,100.0999999999969,1.4399790548500666
89,2020-01-06 12:35:00,380.85,B,2020-01-06 12:40:00,380.85,S,91.0,0.0,0.0
90,2020-01-06 12:40:00,380.85,S,2020-01-06 12:45:00,379.4,B,91.0,131.95000000000414,1.9036366023369378
91,2020-01-06 12:45:00,379.4,B,2020-01-06 13:05:00,379.1,S,91.0,27.299999999995862,0.39536109646804757
92,2020-01-06 13:05:00,379.1,S,2020-01-06 13:40:00,381.65,B,91.0,-232.04999999999586,-3.36322869955151
93,2020-01-06 13:40:00,381.65,B,2020-01-06 13:45:00,381.9,S,87.0,-21.75,-0.32752521944189705
94,2020-01-06 13:45:00,381.9,S,2020-01-06 13:55:00,380.5,B,87.0,121.79999999999802,1.8329405603560844
95,2020-01-06 13:55:00,380.5,B,2020-01-06 14:05:00,380.3,S,88.0,17.599999999999,0.2628120893560954
96,2020-01-06 14:05:00,380.3,S,2020-01-06 14:10:00,379.85,B,87.0,39.14999999999901,0.5916381803838925
97,2020-01-06 14:10:00,379.85,B,2020-01-06 14:15:00,380.0,S,88.0,-13.199999999997999,-0.19744636040539323
98,2020-01-06 14:15:00,380.0,S,2020-01-06 14:20:00,379.3,B,88.0,61.599999999999,0.9210526315789324
99,2020-01-06 14:20:00,379.3,B,2020-01-06 14:25:00,380.0,S,88.0,-61.599999999999,-0.9227524387028587
100,2020-01-06 14:25:00,380.0,S,2020-01-06 14:35:00,380.35,B,88.0,-30.800000000002,-0.46052631578950354
101,2020-01-06 14:35:00,380.35,B,2020-01-06 14:45:00,380.4,S,87.0,-4.349999999996044,-0.06572893387663273
102,2020-01-06 14:45:00,380.4,S,2020-01-06 14:55:00,380.45,B,87.0,-4.350000000000989,-0.06572029442693399
103,2020-01-06 14:55:00,380.45,B,2020-01-06 15:00:00,380.7,S,87.0,-21.75,-0.32855828623997896
104,2020-01-06 15:00:00,380.7,S,2020-01-06 15:05:00,379.8,B,87.0,78.29999999999802,1.1820330969266841
105,2020-01-06 15:05:00,379.8,B,2020-01-06 15:15:00,380.05,S,87.0,-21.75,-0.3291205897840969
106,2020-01-07 09:25:00,386.35,B,2020-01-07 10:10:00,384.45,S,99.0,188.10000000000338,2.4589103144817317
107,2020-01-07 10:10:00,384.45,S,2020-01-07 10:25:00,384.85,B,97.0,-38.80000000000331,-0.5202236961894058
108,2020-01-07 10:25:00,384.85,B,2020-01-07 10:40:00,384.7,S,97.0,14.550000000003308,0.19488112251530998
109,2020-01-07 10:40:00,384.7,S,2020-01-07 10:50:00,384.45,B,97.0,24.25,0.32492851572654013
110,2020-01-07 10:50:00,384.45,B,2020-01-07 11:05:00,384.4,S,97.0,4.850000000001103,0.06502796202368497
111,2020-01-07 11:05:00,384.4,S,2020-01-07 11:10:00,384.2,B,97.0,19.399999999998897,0.260145681581671
112,2020-01-07 11:10:00,384.2,B,2020-01-07 11:15:00,384.5,S,97.0,-29.100000000001103,-0.39042165538783363
113,2020-01-07 11:15:00,384.5,S,2020-01-07 12:55:00,385.1,B,97.0,-58.200000000002206,-0.7802340702210958
114,2020-01-07 12:55:00,385.1,B,2020-01-07 13:10:00,384.5,S,96.0,57.60000000000218,0.7790184367696996
115,2020-01-07 13:10:00,384.5,S,2020-01-07 13:15:00,384.05,B,95.0,42.74999999999892,0.5851755526657849
116,2020-01-07 13:15:00,384.05,B,2020-01-07 13:20:00,384.75,S,95.0,-66.49999999999892,-0.9113396693138767
117,2020-01-07 13:20:00,384.75,S,2020-01-07 13:25:00,383.9,B,95.0,80.75000000000216,1.1046133853151694
118,2020-01-07 13:25:00,383.9,B,2020-01-07 13:45:00,384.75,S,95.0,-80.75000000000216,-1.1070591299817956
119,2020-01-07 13:45:00,384.75,S,2020-01-07 13:50:00,384.4,B,95.0,33.25000000000216,0.45484080571802826
120,2020-01-07 13:50:00,384.4,B,2020-01-07 14:00:00,384.0,S,95.0,37.99999999999784,0.5202913631633419
121,2020-01-07 14:00:00,384.0,S,2020-01-07 14:20:00,384.45,B,95.0,-42.74999999999892,-0.5859374999999851
122,2020-01-07 14:20:00,384.45,B,2020-01-07 14:25:00,384.5,S,94.0,-4.700000000001069,-0.06502796202368498
123,2020-01-07 14:25:00,384.5,S,2020-01-07 14:40:00,384.1,B,94.0,37.59999999999786,0.5201560468140146
124,2020-01-07 14:40:00,384.1,B,2020-01-07 14:45:00,384.5,S,94.0,-37.59999999999786,-0.5206977349648233
125,2020-01-07 14:45:00,384.5,S,2020-01-07 15:15:00,385.5,B,94.0,-94.0,-1.3003901170351104
126,2020-01-08 09:20:00,382.6,S,2020-01-08 09:25:00,381.5,B,111.0,122.10000000000252,1.4375326711971022
127,2020-01-08 09:25:00,381.5,B,2020-01-08 09:40:00,383.1,S,111.0,-177.60000000000252,-2.096985583224145
128,2020-01-08 09:40:00,383.1,S,2020-01-08 09:45:00,382.4,B,111.0,77.70000000000505,0.9135995823545358
129,2020-01-08 09:45:00,382.4,B,2020-01-08 09:50:00,382.45,S,111.0,-5.550000000001262,-0.06537656903767178
130,2020-01-08 09:50:00,382.45,S,2020-01-08 10:00:00,382.25,B,111.0,22.199999999998738,0.2614720878546067
131,2020-01-08 10:00:00,382.25,B,2020-01-08 10:05:00,383.85,S,111.0,-177.60000000000252,-2.092871157619389
132,2020-01-08 10:05:00,383.85,S,2020-01-08 10:20:00,383.9,B,111.0,-5.549999999994952,-0.06512960791970109
133,2020-01-08 10:20:00,383.9,B,2020-01-08 10:35:00,383.7,S,111.0,22.199999999998738,0.2604845011721655
134,2020-01-08 10:35:00,383.7,S,2020-01-08 10:40:00,382.85,B,110.0,93.49999999999625,1.1076361740943002
135,2020-01-08 10:40:00,382.85,B,2020-01-08 11:00:00,382.0,S,111.0,94.35000000000252,1.1100953375996117
136,2020-01-08 11:00:00,382.0,S,2020-01-08 11:25:00,382.15,B,110.0,-16.4999999999975,-0.19633507853400164
137,2020-01-08 11:25:00,382.15,B,2020-01-08 11:30:00,382.4,S,109.0,-27.25,-0.3270966897814994
138,2020-01-08 11:30:00,382.4,S,2020-01-08 11:45:00,382.4,B,109.0,0.0,0.0
139,2020-01-08 11:45:00,382.4,B,2020-01-08 11:50:00,382.5,S,109.0,-10.900000000002478,-0.13075313807534356
140,2020-01-08 11:50:00,382.5,S,2020-01-08 12:10:00,383.0,B,109.0,-54.5,-0.6535947712418301
141,2020-01-08 12:10:00,383.0,B,2020-01-08 12:15:00,383.0,S,108.0,0.0,0.0
142,2020-01-08 12:15:00,383.0,S,2020-01-08 12:35:00,384.35,B,108.0,-145.80000000000246,-1.762402088772876
143,2020-01-08 12:35:00,384.35,B,2020-01-08 12:45:00,384.25,S,106.0,10.60000000000241,0.1300897619357652
144,2020-01-08 12:45:00,384.25,S,2020-01-08 13:00:00,383.7,B,106.0,58.300000000001205,0.7156798959011208
145,2020-01-08 13:00:00,383.7,B,2020-01-08 13:15:00,382.45,S,106.0,132.5,1.6288767266093302
146,2020-01-08 13:15:00,382.45,S,2020-01-08 14:15:00,384.25,B,105.0,-189.0000000000012,-2.3532487906916084
147,2020-01-08 14:15:00,384.25,B,2020-01-08 14:20:00,384.45,S,102.0,-20.39999999999884,-0.2602472348731147
148,2020-01-08 14:20:00,384.45,S,2020-01-08 14:40:00,386.3,B,102.0,-188.70000000000232,-2.406034594875826
149,2020-01-08 14:40:00,386.3,B,2020-01-08 14:45:00,386.95,S,99.0,-64.34999999999775,-0.8413150401242263
150,2020-01-08 14:45:00,386.95,S,2020-01-08 14:55:00,386.45,B,99.0,49.5,0.6460783046905285
151,2020-01-08 14:55:00,386.45,B,2020-01-08 15:05:00,385.65,S,99.0,79.20000000000113,1.0350627506792747
152,2020-01-08 15:05:00,385.65,S,2020-01-08 15:15:00,385.3,B,98.0,34.29999999999666,0.45377933359259165
153,2020-01-09 09:15:00,388.45,B,2020-01-09 09:35:00,388.1,S,103.0,36.04999999999649,0.4505084309434495
154,2020-01-09 09:35:00,388.1,S,2020-01-09 10:05:00,392.35,B,103.0,-437.75,-5.4753929399639265
155,2020-01-09 10:05:00,392.35,B,2020-01-09 10:10:00,392.35,S,96.0,0.0,0.0
156,2020-01-09 10:10:00,392.35,S,2020-01-09 10:15:00,392.2,B,96.0,14.400000000003274,0.19115585574109098
157,2020-01-09 10:15:00,392.2,B,2020-01-09 10:35:00,391.65,S,96.0,52.80000000000109,0.7011728709842063
158,2020-01-09 10:35:00,391.65,S,2020-01-09 10:40:00,391.1,B,96.0,52.799999999995634,0.7021575386186067
159,2020-01-09 10:40:00,391.1,B,2020-01-09 10:50:00,391.05,S,96.0,4.800000000001091,0.06392227051906336
160,2020-01-09 10:50:00,391.05,S,2020-01-09 10:55:00,390.2,B,96.0,81.60000000000218,1.086817542513774
161,2020-01-09 10:55:00,390.2,B,2020-01-09 11:00:00,390.7,S,96.0,-48.0,-0.6406970784213224
162,2020-01-09 11:00:00,390.7,S,2020-01-09 11:45:00,390.3,B,96.0,38.39999999999782,0.5119017148707158
163,2020-01-09 11:45:00,390.3,B,2020-01-09 11:55:00,390.3,S,96.0,0.0,0.0
164,2020-01-09 11:55:00,390.3,S,2020-01-09 12:30:00,391.65,B,96.0,-129.59999999999673,-1.7294388931590645
165,2020-01-09 12:30:00,391.65,B,2020-01-09 12:35:00,392.05,S,94.0,-37.600000000003206,-0.5106600280863451
166,2020-01-09 12:35:00,392.05,S,2020-01-09 12:50:00,391.5,B,94.0,51.70000000000107,0.7014411427114032
167,2020-01-09 12:50:00,391.5,B,2020-01-09 13:00:00,391.45,S,94.0,4.700000000001069,0.06385696040869906
168,2020-01-09 13:00:00,391.45,S,2020-01-09 13:35:00,391.85,B,94.0,-37.600000000003206,-0.5109209349853546
169,2020-01-09 13:35:00,391.85,B,2020-01-09 13:50:00,391.4,S,93.0,41.85000000000423,0.5741993109608848
170,2020-01-09 13:50:00,391.4,S,2020-01-09 14:40:00,391.35,B,93.0,4.649999999995771,0.06387327542150553
171,2020-01-09 14:40:00,391.35,B,2020-01-09 14:45:00,391.9,S,93.0,-51.14999999999577,-0.7026957966014494
172,2020-01-09 14:45:00,391.9,S,2020-01-09 15:15:00,391.65,B,93.0,23.25,0.31895891809134985
173,2020-01-10 09:20:00,392.8,S,2020-01-10 09:30:00,391.75,B,104.0,109.20000000000118,1.3365580448065315
174,2020-01-10 09:30:00,391.75,B,2020-01-10 09:40:00,391.0,S,105.0,78.75,0.9572431397574984
175,2020-01-10 09:40:00,391.0,S,2020-01-10 09:55:00,392.1,B,104.0,-114.40000000000236,-1.4066496163683155
176,2020-01-10 09:55:00,392.1,B,2020-01-10 10:00:00,392.3,S,102.0,-20.39999999999884,-0.25503698036213795
177,2020-01-10 10:00:00,392.3,S,2020-01-10 10:20:00,393.55,B,102.0,-127.5,-1.5931684934998727
178,2020-01-10 10:20:00,393.55,B,2020-01-10 10:35:00,393.15,S,100.0,40.00000000000341,0.5081946385466066
179,2020-01-10 10:35:00,393.15,S,2020-01-10 10:55:00,392.75,B,100.0,39.999999999997726,0.5087116876509948
180,2020-01-10 10:55:00,392.75,B,2020-01-10 11:00:00,393.05,S,100.0,-30.000000000001137,-0.3819223424570482
181,2020-01-10 11:00:00,393.05,S,2020-01-10 12:00:00,392.8,B,100.0,25.0,0.3180256964762753
182,2020-01-10 12:00:00,392.8,B,2020-01-10 12:10:00,392.7,S,100.0,10.000000000002274,0.1272912423625544
183,2020-01-10 12:10:00,392.7,S,2020-01-10 12:20:00,391.85,B,100.0,84.99999999999659,1.082251082251039
184,2020-01-10 12:20:00,391.85,B,2020-01-10 12:25:00,392.9,S,100.0,-104.99999999999545,-1.3397983922418712
185,2020-01-10 12:25:00,392.9,S,2020-01-10 13:30:00,392.0,B,100.0,89.99999999999773,1.1453296004071993
186,2020-01-10 13:30:00,392.0,B,2020-01-10 13:45:00,392.05,S,100.0,-5.000000000001137,-0.06377551020409614
187,2020-01-10 13:45:00,392.05,S,2020-01-10 14:05:00,391.5,B,100.0,55.00000000000114,0.7014411427114033
188,2020-01-10 14:05:00,391.5,B,2020-01-10 14:10:00,391.7,S,100.0,-19.999999999998863,-0.25542784163472365
189,2020-01-10 14:10:00,391.7,S,2020-01-10 14:20:00,391.0,B,100.0,69.99999999999886,0.8935409752361355
190,2020-01-10 14:20:00,391.0,B,2020-01-10 14:30:00,391.9,S,100.0,-89.99999999999773,-1.1508951406649326
191,2020-01-10 14:30:00,391.9,S,2020-01-10 14:45:00,391.35,B,100.0,54.99999999999545,0.7017096198009116
192,2020-01-10 14:45:00,391.35,B,2020-01-10 14:55:00,391.55,S,100.0,-19.999999999998863,-0.2555257442187155
193,2020-01-10 14:55:00,391.55,S,2020-01-10 15:15:00,392.2,B,100.0,-64.99999999999773,-0.8300344783552257
194,2020-01-13 09:20:00,392.75,B,2020-01-13 09:30:00,392.4,S,104.0,36.400000000002365,0.4455760661999017
195,2020-01-13 09:30:00,392.4,S,2020-01-13 09:45:00,390.85,B,104.0,161.19999999999527,1.9750254841997383
196,2020-01-13 09:45:00,390.85,B,2020-01-13 09:50:00,391.15,S,104.0,-31.19999999999527,-0.3837789433285845
197,2020-01-13 09:50:00,391.15,S,2020-01-13 10:00:00,391.3,B,104.0,-15.600000000003547,-0.19174229835105983
198,2020-01-13 10:00:00,391.3,B,2020-01-13 10:10:00,391.3,S,104.0,0.0,0.0
199,2020-01-13 10:10:00,391.3,S,2020-01-13 10:20:00,390.75,B,104.0,57.20000000000118,0.7027855865065312
200,2020-01-13 10:20:00,390.75,B,2020-01-13 10:25:00,390.85,S,104.0,-10.400000000002365,-0.12795905310303612
201,2020-01-13 10:25:00,390.85,S,2020-01-13 10:40:00,390.45,B,104.0,41.60000000000355,0.5117052577715672
202,2020-01-13 10:40:00,390.45,B,2020-01-13 10:45:00,390.5,S,104.0,-5.200000000001182,-0.06402868485082773
203,2020-01-13 10:45:00,390.5,S,2020-01-13 11:30:00,391.15,B,104.0,-67.59999999999764,-0.8322663252240425
204,2020-01-13 11:30:00,391.15,B,2020-01-13 11:35:00,391.1,S,103.0,5.149999999995316,0.06391409945028062
205,2020-01-13 11:35:00,391.1,S,2020-01-13 12:45:00,392.35,B,103.0,-128.75,-1.5980567629762208
206,2020-01-13 12:45:00,392.35,B,2020-01-13 12:50:00,392.4,S,101.0,-5.049999999995407,-0.06371861858029122
207,2020-01-13 12:50:00,392.4,S,2020-01-13 13:00:00,392.0,B,101.0,40.3999999999977,0.5096839959224991
208,2020-01-13 13:00:00,392.0,B,2020-01-13 13:15:00,391.3,S,101.0,70.69999999999885,0.8928571428571284
209,2020-01-13 13:15:00,391.3,S,2020-01-13 13:40:00,391.1,B,100.0,19.999999999998863,0.2555583950932643
210,2020-01-13 13:40:00,391.1,B,2020-01-13 13:45:00,391.25,S,100.0,-14.999999999997726,-0.19176681155711744
211,2020-01-13 13:45:00,391.25,S,2020-01-13 14:05:00,390.6,B,100.0,64.99999999999773,0.8306709265175427
212,2020-01-13 14:05:00,390.6,B,2020-01-13 14:10:00,390.75,S,101.0,-15.149999999997704,-0.1920122887864532
213,2020-01-13 14:10:00,390.75,S,2020-01-13 14:50:00,390.0,B,100.0,75.0,0.9596928982725527
214,2020-01-13 14:50:00,390.0,B,2020-01-13 14:55:00,390.3,S,101.0,-30.30000000000115,-0.38461538461539924
215,2020-01-13 14:55:00,390.3,S,2020-01-13 15:10:00,390.5,B,101.0,-20.19999999999885,-0.25621316935689037
216,2020-01-13 15:10:00,390.5,B,2020-01-13 15:15:00,390.15,S,100.0,35.000000000002274,0.44814340588991386
217,2020-01-14 09:15:00,390.85,B,2020-01-14 09:30:00,391.25,S,110.0,-43.9999999999975,-0.5117052577714944
218,2020-01-14 09:30:00,391.25,S,2020-01-14 09:40:00,391.6,B,110.0,-38.5000000000025,-0.4472843450479524
219,2020-01-14 09:40:00,391.6,B,2020-01-14 10:00:00,390.6,S,110.0,110.0,1.2768130745658834
220,2020-01-14 10:00:00,390.6,S,2020-01-14 10:25:00,390.35,B,108.0,27.0,0.32002048131080385
221,2020-01-14 10:25:00,390.35,B,2020-01-14 10:30:00,391.05,S,108.0,-75.59999999999877,-0.8966312283847682
222,2020-01-14 10:30:00,391.05,S,2020-01-14 10:45:00,389.65,B,108.0,151.20000000000368,1.790052422963859
223,2020-01-14 10:45:00,389.65,B,2020-01-14 10:50:00,390.25,S,109.0,-65.40000000000248,-0.7699217246246924
224,2020-01-14 10:50:00,390.25,S,2020-01-14 11:15:00,390.7,B,108.0,-48.59999999999877,-0.5765534913516831
225,2020-01-14 11:15:00,390.7,B,2020-01-14 11:20:00,390.5,S,108.0,21.599999999998772,0.2559508574353579
226,2020-01-14 11:20:00,390.5,S,2020-01-14 11:55:00,390.35,B,108.0,16.199999999997544,0.1920614596670644
227,2020-01-14 11:55:00,390.35,B,2020-01-14 12:05:00,390.45,S,108.0,-10.799999999996317,-0.1280901754834967
